Mix ID, Cement(kg/m3), Water(kg/m3),Coarse aggregate(kg/m3),Fine aggregate(kg/m3), FA (kg/m3),SF (kg/m3),GGBFS (kg/m3),SP (kg/m3),Cylinder compressive strength (MPa),Splitting tensile strength (MPa),Flexural strength (MPa),Elastic modulus (GPa),Chloride permeability (Coulomb) 28d,Chloride permeability (Coulomb) 90d,Chloride permeability (Coulomb) 180d,Drying shrinkage (με) 7d,Drying shrinkage (με) 28d,Drying shrinkage (με) 90d,Drying shrinkage (με)120d,Creep (με) 28d,Creep (με) 90d,Creep (με) 150d,Abrasion (mm) 28 d,Reference
R84_A-100-75-3,135.5,221.26,768,834,162.6,81.3,162.6,2.0325,36.1335,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G10,666,152,1103,523,0,0,74,9.62,76.67,5.66,6.22,-1,515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1007/s41062-021-00714-7
R85_G20,592,152,1100,522,0,0,148,9.62,78.71,5.85,6.33,-1,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G30,518,152,1097,520,0,0,222,9.62,81.362,6.23,6.87,-1,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G40,444,152,1084,519,0,0,296,9.62,86.037,6.65,7.49,-1,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G50,370,152,1091,518,0,0,370,9.62,85.51,6.46,7.65,-1,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF6,696,152,1099,522,0,44.4,0,9.62,99.6625,6.82,7.18,-1,474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF8,681,152,1092,518,0,59,0,9.62,103.598,7.02,7.61,-1,432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF10,666,152,1085,515,0,74,0,9.62,107.27,7.22,8.23,-1,385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF12,651,151,1081,513,0,89,0,9.62,111.894,7.56,10.11,-1,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF15,629,151,1075,510,0,111,0,9.62,113.5005,7.87,10.96,-1,290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_SF18,607,151,1069,507,0,133,0,9.62,112.302,7.72,11.41,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G10/SF12,577,151,1078,511,0,89,74,9.62,116.28,7.82,11.67,-1,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G20/SF12,503,151,1075,510,0,89,148,9.62,117.64,7.94,12.15,-1,325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G30/SF12,429,151,1072,509,0,89,222,9.62,118.915,8.12,12.79,-1,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G40/SF12,355,151,1069,507,0,89,296,9.62,122.5785,8.26,12.88,-1,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R85_G50/SF12,281,151,1066,506,0,89,370,9.62,121.7625,8.15,13.18,-1,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M2,227.5,140,1314.2,744.3,87.5,0,35,3.5,34.952,4.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1007/s12008-022-00907-z
R86_M3,227.5,140,1314.2,744.3,0,35,87.5,3.5,32.436,4.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M4,227.5,140,1314.2,744.3,87.5,35,0,3.5,32.1725,4.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M5,227.5,140,1314.2,744.3,70,0,52.5,3.5,29.9285,4.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M6,227.5,140,1314.2,744.3,0,52.5,70,3.5,31.246,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M7,227.5,140,1314.2,744.3,70,52.5,0,3.5,29.8095,4.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M8,227.5,140,1314.2,744.3,35,87.5,0,3.5,29.1125,3.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M9,227.5,140,1314.2,744.3,35,0,87.5,3.5,28.5005,3.91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M10,227.5,140,1314.2,744.3,0,87.5,35,3.5,29.631,3.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M11,227.5,140,1314.2,744.3,70,52.5,0,3.5,33.1075,3.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M12,227.5,140,1314.2,744.3,70,0,52,3.5,29.9965,3.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R86_M13,227.5,140,1314.2,744.3,70,52.5,0,3.5,28.8405,3.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_2,504.8,185.5,797.5,886.6,0,10.096,0,11.1056,59.3895,4.75,-1,-1,1096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1080/24705314.2021.1892571
R87_3,494.5,185.5,796,884.9,0,19.78,0,10.879,60.248,4.9,-1,-1,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_4,484.2,185.5,794.5,883.2,0,29.052,0,10.6524,60.9025,4.99,-1,-1,1030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_5,473.9,185.5,793,881.6,0,37.912,0,10.4258,61.948,5.1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_6,463.6,185.5,791.5,879.9,0,46.36,0,10.1992,61.4975,5.05,-1,-1,955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_7,499.7,185.5,776.1,862.8,49.97,0,0,10.9934,44.625,4,-1,-1,1330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_8,489.4,185.5,774.6,861.1,48.94,9.788,0,10.7668,51.663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_9,479.1,185.5,773.1,859.5,47.91,19.164,0,10.5402,53.5245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_10,468.8,185.5,771.6,857.8,46.88,28.128,0,10.3136,54.298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_11,458.5,185.5,770.1,856.1,45.85,36.68,0,10.087,54.8675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_12,448.2,185.5,768.6,854.4,44.82,44.82,0,9.8604,54.536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_13,484.2,185.5,753.2,837.4,96.84,0,0,10.6524,44.88,4.07,-1,-1,1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_14,473.9,185.5,751.7,835.7,94.78,9.478,0,10.4258,53.329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_15,463.6,185.5,750.2,834,92.72,18.544,0,10.1992,53.6945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_16,453.3,185.5,748.7,832.4,90.66,27.198,0,9.9726,54.5615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_17,443,185.5,747.2,830.7,88.6,35.44,0,9.746,55.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_18,432.7,185.5,745.7,829,86.54,43.27,0,9.5194,54.842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_19,430.1,185.5,746.8,830.2,129.03,0,0,9.4622,46.546,4.2,-1,-1,1275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_20,419.8,185.5,745.3,828.6,125.94,8.396,0,9.2356,54.0005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_21,409.5,185.5,743.8,826.9,122.85,16.38,0,9.009,54.553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_22,399.2,185.5,742.3,825.2,119.76,23.952,0,8.7824,55.981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_23,388.9,185.5,740.8,823.5,116.67,31.112,0,8.5558,56.4315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_24,378.6,185.5,739.3,821.9,113.58,37.86,0,8.3292,56.0575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_25,401.8,185.5,729.4,810.9,160.72,0,0,8.8396,45.475,4.25,-1,-1,1210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_26,391.5,185.5,727.9,809.2,156.6,7.83,0,8.613,54.1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_27,381.2,185.5,726.4,807.5,152.48,15.248,0,8.3864,54.723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_28,370.9,185.5,724.9,805.9,148.36,22.254,0,8.1598,56.0405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_29,360.6,185.5,723.4,804.2,144.24,28.848,0,7.9332,56.7715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_30,350.3,185.5,721.9,802.5,140.12,35.03,0,7.7066,56.0745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_31,373.5,185.5,712,791.6,186.75,0,0,8.217,44.455,4.2,-1,-1,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_32,363.2,185.5,710.5,789.9,181.6,7.264,0,7.9904,55.0375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_33,352.9,185.5,709,788.2,176.45,14.116,0,7.7638,56.9245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_34,342.6,185.5,707.5,786.5,171.3,20.556,0,7.5372,58.3525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_35,332.3,185.5,706,784.9,166.15,26.584,0,7.3106,58.718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_36,322,185.5,704.5,783.2,161,32.2,0,7.084,58.5395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_37,345.1,185.5,694.6,772.2,207.06,0,0,7.5922,44.115,4.19,-1,-1,1198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_38,334.8,185.5,693.1,770.5,200.88,6.696,0,7.3656,52.8785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_39,324.5,185.5,691.6,768.9,194.7,12.98,0,7.139,54.7825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_40,314.2,185.5,690.1,767.2,188.52,18.852,0,6.9124,56.0575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_41,303.9,185.5,688.6,765.5,182.34,24.312,0,6.6858,56.3635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_42,293.6,185.5,687.1,763.8,176.16,29.36,0,6.4592,55.947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_43,316.8,185.5,677.2,752.9,221.76,0,0,6.9696,43.5455,4.03,-1,-1,1185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_44,306.5,185.5,675.7,751.2,214.55,6.13,0,6.743,51.408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_45,296.2,185.5,674.2,749.5,207.34,11.848,0,6.5164,51.9095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_46,285.9,185.5,672.7,747.8,200.13,17.154,0,6.2898,52.4195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_47,275.6,185.5,671.2,746.2,192.92,22.048,0,6.0632,52.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_48,265.3,185.5,669.7,744.5,185.71,26.53,0,5.8366,52.6745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_49,288.5,185.5,659.8,733.5,230.8,0,0,6.347,43.01,3.98,-1,-1,1151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_50,278.2,185.5,658.3,731.9,222.56,5.564,0,6.1204,50.116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_51,267.9,185.5,656.8,730.2,214.32,10.716,0,5.8938,50.303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_52,257.6,185.5,655.3,728.5,206.08,15.456,0,5.6672,51.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_53,247.3,185.5,653.8,726.8,197.84,19.784,0,5.4406,51.7055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_54,237,185.5,652.3,725.2,189.6,23.7,0,5.214,51.306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_55,231.8,185.5,625,694.9,231.8,0,0,5.0996,39.7715,3.8,-1,-1,1150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_56,221.5,185.5,623.5,693.2,221.5,4.43,0,4.873,46.104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_57,211.2,185.5,622,691.5,211.2,8.448,0,4.6464,46.716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_58,200.9,185.5,620.5,689.8,200.9,12.054,0,4.4198,47.192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_59,190.6,185.5,619,688.2,190.6,15.248,0,4.1932,47.7445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R87_60,180.3,185.5,617.5,686.5,180.3,18.03,0,3.9666,47.4725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R88_SCC-A,273.175,190,754,939,47.5,11.875,142.5,1.1875,42.6,-1,-1,-1,-1,-1,-1,-1,-1,50,97,-1,-1,-1,-1,https://doi.org/10.1016/j.jobe.2025.111966
R88_SCC-B,249.375,190,750.2,934.1,71.25,11.875,142.5,1.1875,40.6,-1,-1,-1,-1,-1,-1,-1,-1,50,96,-1,-1,-1,-1,
R88_SCC-C,225.625,190,752.5,937.1,47.5,11.875,190,1.1875,39.2,-1,-1,-1,-1,-1,-1,-1,-1,50,95,-1,-1,-1,-1,
R88_SCC-D,154.375,190,746.8,930,71.25,11.875,237.5,1.425,32.3,-1,-1,-1,-1,-1,-1,-1,-1,55,100,-1,-1,-1,-1,
R88_SCC-E,142.5,190,746.1,929.1,71.25,23.75,237.5,1.425,31.2,-1,-1,-1,-1,-1,-1,-1,-1,58,120,-1,-1,-1,-1,
R88_SCC-F,130.625,190,742.9,925.1,95,11.875,237.5,1.1875,30,-1,-1,-1,-1,-1,-1,-1,-1,56,112.5,-1,-1,-1,-1,
R88_SCC-G,118.75,190,742.2,924.2,71.25,23.75,237.5,1.425,28.1,-1,-1,-1,-1,-1,-1,-1,-1,75,126,-1,-1,-1,-1,
R88_SCC-H,106.875,190,741.7,923.7,95,35.625,237.5,1.425,28.4,-1,-1,-1,-1,-1,-1,-1,-1,75,137.5,-1,-1,-1,-1,
R89_NA-25-5,324,250,836,631,0,23,116,0,27.625,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.cscm.2023.e02164
R89_NA-25-10,300.7,250,836,631,0,46.3,116,0,35.615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_NA-25-15,277.5,250,836,631,0,69.5,116,0,38.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_25RCA-25-5,324,260.9,825,631,0,23,116,0,31.705,2.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_25RCA-25-10,300.7,260.9,825,631,0,46.3,116,0,32.215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_25RCA-25-15,277.5,260.9,825,631,0,69.5,116,0,35.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_50RCA-25-5,324,271.7,813,631,0,23,116,0,24.395,2.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_50RCA-25-10,300.7,271.7,813,631,0,46.3,116,0,31.535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_50RCA-25-15,277.5,271.7,813,631,0,69.5,116,0,37.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_100RCA-25-5,324,293.5,791,631,0,23,116,0,25.925,2.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_100RCA-25-10,300.7,293.5,791,631,0,46.3,116,0,27.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R89_100RCA-25-15,277.5,293.5,791,631,0,69.5,116,0,29.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA05,441.75,200,737,937.5,23.25,0,0,3.72,34,3.24,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.matpr.2022.02.489
R90_FA10,418.5,200,737,937.5,46.5,0,0,3.72,34.85,3.38,4.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA15,395.25,200,737,937.5,69.75,0,0,3.72,35.7,3.5,4.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA20,372,200,737,937.5,93,0,0,3.72,35.955,3.6,4.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA25,348.75,200,737,937.5,116.25,0,0,3.72,36.21,3.63,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA30,325.5,200,737,937.5,139.5,0,0,3.72,33.15,3.6,4.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA35,302.25,200,737,937.5,162.75,0,0,3.72,32.3,3.51,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_SF05,441.75,200,737,937.5,0,23.25,0,3.72,35.02,3.53,4.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_SF10,418.5,200,737,937.5,0,46.5,0,3.72,38.25,3.75,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_SF15,395.25,200,737,937.5,0,69.75,0,3.72,36.125,3.74,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_SF20,372,200,737,937.5,0,93,0,3.72,35.105,3.52,4.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_SF25,348.75,200,737,937.5,0,116.25,0,3.72,33.83,3.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA20SF05,348.75,200,737,937.5,93,23.85,0,3.72,31.875,3.51,4.77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA15SF10,348.75,200,737,937.5,69.75,47.7,0,3.72,39.1,3.97,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA10SF15,348.75,200,737,937.5,46.5,69.75,0,3.72,38.25,3.7,4.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA05SF20,348.75,200,737,937.5,23.25,93,0,3.72,37.91,3.63,4.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R90_FA00SF25,348.75,200,737,937.5,0,116.25,0,3.72,36.125,3.58,4.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R91_100-50-1,257,216.8,754,800,256,0,0,4.1,15.572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1080/19648189.2023.2295536
R91_100-50-2,257,216.8,754,800,128,0,128,4.1,29.546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R91_100-50-3,257,216.8,754,800,102,52,102,4.1,35.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R91_100-75-1,129,216.8,754,800,384,0,0,4.1,9.231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R91_100-75-2,128,216.8,754,800,192,0,192,4.1,23.341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R91_100-75-3,128,216.8,754,800,154,76,154,4.1,26.2905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_50-50-1,260,206.7,849.4,785,260,0,0,5.72,15.334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1080/19648189.2020.1715847
R92_A_50-50-2,260,206.7,849.4,785,130,0,130,5.43,28.4835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_50-50-3,260,206.7,849.4,785,104,52,104,6.76,34.2635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_50-75-1,130,206.7,849.4,785,390,0,0,5.94,6.0945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_50-75-2,130,206.7,849.4,785,195,0,195,4.68,16.711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_50-75-3,130,206.7,849.4,785,156,78,156,6.8,30.209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-50-1,260,214.9,832,785,260,0,0,4.78,17.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-50-2,260,214.9,832,785,130,0,130,5.67,32.623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-50-3,260,214.9,832,785,104,52,104,6.86,42.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-75-1,130,214.9,832,785,390,0,0,7.4,11.594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-75-2,130,214.9,832,785,195,0,195,7.28,26.214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_A_100-75-3,130,214.9,832,785,156,78,156,7.57,36.3375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_B_100-75-1,113.7,214.9,832,785,341.25,0,0,4.01,11.8065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_B_100-75-2,113.7,214.9,832,785,170.63,0,170.6,1.37,15.5975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_B_100-75-3,113.7,214.9,832,785,136.5,68.3,136.5,3.19,22.2955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_C_100-75-1,101,214.9,832,785,303,0,0,3.2,8.1855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_C_100-75-2,101,214.9,832,785,151.5,0,151.5,1.21,10.2595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R92_C_100-75-3,101,214.9,832,785,121.2,60.6,121.2,3.63,16.031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_SF5,301.15,155.33,1268,634,0,15.85,0,0,27.455,3.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1007/s11356-021-15734-0
R93_SF10,285.3,152.16,1268,634,0,31.7,0,0,28.475,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_SF15,269.45,148.99,1268,634,0,47.55,0,0,26.35,3.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_FA5,301.15,158.5,1268,634,15.85,0,0,0,25.33,3.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_FA10,285.3,155.33,1268,634,31.7,0,0,0,25.84,3.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_FA15,269.45,152.16,1268,634,47.55,0,0,0,25.5,3.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_SF2.5FA2.5,301.15,158.5,1268,634,7.93,7.93,0,0,27.2,3.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_SF5FA5,285.3,152.16,1268,634,15.85,15.85,0,0,27.625,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R93_SF7.5FA7.5,269.45,148.99,1268,634,23.78,23.78,0,0,28.9,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_FA10,360,180,868,941,40,0,0,0,23.8,2.4,-1,25,3600,2100,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1680/jmacr.16.00537
R94_FA20,320,180,865,937,80,0,0,0,22.1,2.25,-1,24,3950,2000,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_FA30,280,180,852,933,120,0,0,0,17.85,2,-1,23.4,4300,2470,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_SF5,380,180,869,941,0,20,0,0,25.5,2.6,-1,28.8,1970,1150,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_SF10,360,180,865,937,0,40,0,0,34,3.17,-1,30,1500,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_SF5FA10,340,180,863,935,40,20,0,0,23.8,2.47,-1,28.3,2400,1500,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_SF5FA20,280,180,861,932,80,20,0,0,26.435,2.36,-1,27,2700,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R94_SF5FA30,260,180,858,930,120,20,0,0,22.1,2.3,-1,26.4,3350,1600,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R95_HF15,340,156,1799,1346,60,0,0,2.4,39.36,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.cemconcomp.2023.105362
